# Mass Density (g/cm^3)  Energy (eV/atom)  Total_Atom  Fe  Ge  O  Si  Ta  Ti  Zr
3.390770  -7.584344  720  0  111  480  24  0  105  0
3.390770  -7.584346  720  0  111  480  24  0  105  0
3.390770  -7.584349  720  0  111  480  24  0  105  0
3.390770  -7.584349  720  0  111  480  24  0  105  0
3.390770  -7.584350  720  0  111  480  24  0  105  0
3.390770  -7.584353  720  0  111  480  24  0  105  0
3.390770  -7.584355  720  0  111  480  24  0  105  0
3.390770  -7.584358  720  0  111  480  24  0  105  0
3.390770  -7.584361  720  0  111  480  24  0  105  0
3.390770  -7.584366  720  0  111  480  24  0  105  0
3.390770  -7.584369  720  0  111  480  24  0  105  0
3.390770  -7.584370  720  0  111  480  24  0  105  0
3.390770  -7.584374  720  0  111  480  24  0  105  0
3.390770  -7.584376  720  0  111  480  24  0  105  0
3.390770  -7.584382  720  0  111  480  24  0  105  0
3.390770  -7.584387  720  0  111  480  24  0  105  0
3.390770  -7.584393  720  0  111  480  24  0  105  0
3.390770  -7.584397  720  0  111  480  24  0  105  0
3.390770  -7.584402  720  0  111  480  24  0  105  0
3.390770  -7.584410  720  0  111  480  24  0  105  0
3.390770  -7.584409  720  0  111  480  24  0  105  0
3.390770  -7.584413  720  0  111  480  24  0  105  0
3.390770  -7.584425  720  0  111  480  24  0  105  0
3.390770  -7.584436  720  0  111  480  24  0  105  0
3.390770  -7.584449  720  0  111  480  24  0  105  0
3.390770  -7.584457  720  0  111  480  24  0  105  0
3.390770  -7.584458  720  0  111  480  24  0  105  0
3.390770  -7.584477  720  0  111  480  24  0  105  0
3.390770  -7.584484  720  0  111  480  24  0  105  0
3.390770  -7.584498  720  0  111  480  24  0  105  0
3.390770  -7.584500  720  0  111  480  24  0  105  0
3.390770  -7.584511  720  0  111  480  24  0  105  0
3.390770  -7.584513  720  0  111  480  24  0  105  0
3.390770  -7.584523  720  0  111  480  24  0  105  0
3.390770  -7.584527  720  0  111  480  24  0  105  0
3.390770  -7.584536  720  0  111  480  24  0  105  0
3.390770  -7.584537  720  0  111  480  24  0  105  0
3.390770  -7.584546  720  0  111  480  24  0  105  0
3.390770  -7.584548  720  0  111  480  24  0  105  0
3.390770  -7.584556  720  0  111  480  24  0  105  0
3.390770  -7.584563  720  0  111  480  24  0  105  0
3.390770  -7.584571  720  0  111  480  24  0  105  0
3.390770  -7.584574  720  0  111  480  24  0  105  0
3.390770  -7.584581  720  0  111  480  24  0  105  0
3.390770  -7.584584  720  0  111  480  24  0  105  0
3.390770  -7.584590  720  0  111  480  24  0  105  0
3.390770  -7.584592  720  0  111  480  24  0  105  0
3.390770  -7.584599  720  0  111  480  24  0  105  0
3.390770  -7.584600  720  0  111  480  24  0  105  0
3.390770  -7.584605  720  0  111  480  24  0  105  0
3.390770  -7.584606  720  0  111  480  24  0  105  0
3.390770  -7.584611  720  0  111  480  24  0  105  0
3.390770  -7.584612  720  0  111  480  24  0  105  0
3.390770  -7.584617  720  0  111  480  24  0  105  0
3.390770  -7.584617  720  0  111  480  24  0  105  0
3.390770  -7.584622  720  0  111  480  24  0  105  0
3.390770  -7.584622  720  0  111  480  24  0  105  0
3.390770  -7.584627  720  0  111  480  24  0  105  0
3.390770  -7.584627  720  0  111  480  24  0  105  0
3.390770  -7.584631  720  0  111  480  24  0  105  0
3.390770  -7.584631  720  0  111  480  24  0  105  0
3.390770  -7.584634  720  0  111  480  24  0  105  0
3.390770  -7.584635  720  0  111  480  24  0  105  0
3.390770  -7.584638  720  0  111  480  24  0  105  0
3.390770  -7.584638  720  0  111  480  24  0  105  0
3.390770  -7.584641  720  0  111  480  24  0  105  0
3.390770  -7.584642  720  0  111  480  24  0  105  0
3.390770  -7.584644  720  0  111  480  24  0  105  0
3.390770  -7.584645  720  0  111  480  24  0  105  0
3.390770  -7.584647  720  0  111  480  24  0  105  0
3.390770  -7.584647  720  0  111  480  24  0  105  0
3.390770  -7.584649  720  0  111  480  24  0  105  0
2.721517  -7.533496  720  0  111  480  24  0  105  0
2.721517  -7.548574  720  0  111  480  24  0  105  0
2.721517  -7.550450  720  0  111  480  24  0  105  0
2.721517  -7.558273  720  0  111  480  24  0  105  0
2.721517  -7.559390  720  0  111  480  24  0  105  0
2.721517  -7.562804  720  0  111  480  24  0  105  0
2.721517  -7.563119  720  0  111  480  24  0  105  0
2.721517  -7.565009  720  0  111  480  24  0  105  0
2.721517  -7.565273  720  0  111  480  24  0  105  0
2.721517  -7.566868  720  0  111  480  24  0  105  0
2.721517  -7.567094  720  0  111  480  24  0  105  0
2.721517  -7.568415  720  0  111  480  24  0  105  0
2.721517  -7.568527  720  0  111  480  24  0  105  0
2.721517  -7.569512  720  0  111  480  24  0  105  0
2.721517  -7.569545  720  0  111  480  24  0  105  0
2.721517  -7.570362  720  0  111  480  24  0  105  0
2.721517  -7.570395  720  0  111  480  24  0  105  0
2.721517  -7.571103  720  0  111  480  24  0  105  0
2.721517  -7.571124  720  0  111  480  24  0  105  0
2.721517  -7.571727  720  0  111  480  24  0  105  0
2.721517  -7.571739  720  0  111  480  24  0  105  0
2.721517  -7.572285  720  0  111  480  24  0  105  0
2.721517  -7.572294  720  0  111  480  24  0  105  0
2.721517  -7.572749  720  0  111  480  24  0  105  0
2.721517  -7.572750  720  0  111  480  24  0  105  0
2.721517  -7.573138  720  0  111  480  24  0  105  0
2.721517  -7.573147  720  0  111  480  24  0  105  0
2.721517  -7.573503  720  0  111  480  24  0  105  0
2.721517  -7.573510  720  0  111  480  24  0  105  0
2.721517  -7.573854  720  0  111  480  24  0  105  0
2.721517  -7.573878  720  0  111  480  24  0  105  0
2.721517  -7.574177  720  0  111  480  24  0  105  0
2.721517  -7.574187  720  0  111  480  24  0  105  0
2.721517  -7.574462  720  0  111  480  24  0  105  0
2.721517  -7.574468  720  0  111  480  24  0  105  0
2.721517  -7.574733  720  0  111  480  24  0  105  0
2.721517  -7.574740  720  0  111  480  24  0  105  0
2.721517  -7.574977  720  0  111  480  24  0  105  0
2.721517  -7.574979  720  0  111  480  24  0  105  0
2.721517  -7.575199  720  0  111  480  24  0  105  0
2.721517  -7.575201  720  0  111  480  24  0  105  0
2.721517  -7.575404  720  0  111  480  24  0  105  0
2.721517  -7.575406  720  0  111  480  24  0  105  0
2.721517  -7.575597  720  0  111  480  24  0  105  0
2.721517  -7.575598  720  0  111  480  24  0  105  0
2.721517  -7.575776  720  0  111  480  24  0  105  0
2.721517  -7.575777  720  0  111  480  24  0  105  0
2.721517  -7.575933  720  0  111  480  24  0  105  0
2.721517  -7.575933  720  0  111  480  24  0  105  0
2.721517  -7.576076  720  0  111  480  24  0  105  0
2.721517  -7.576077  720  0  111  480  24  0  105  0
2.721517  -7.576209  720  0  111  480  24  0  105  0
2.721517  -7.576210  720  0  111  480  24  0  105  0
2.721517  -7.576336  720  0  111  480  24  0  105  0
2.721517  -7.576336  720  0  111  480  24  0  105  0
2.721517  -7.576457  720  0  111  480  24  0  105  0
2.721517  -7.576459  720  0  111  480  24  0  105  0
2.721517  -7.576567  720  0  111  480  24  0  105  0
2.721517  -7.576567  720  0  111  480  24  0  105  0
2.721517  -7.576670  720  0  111  480  24  0  105  0
2.721517  -7.576670  720  0  111  480  24  0  105  0
2.721517  -7.576770  720  0  111  480  24  0  105  0
2.721517  -7.576771  720  0  111  480  24  0  105  0
2.721517  -7.576865  720  0  111  480  24  0  105  0
2.721517  -7.576865  720  0  111  480  24  0  105  0
2.721517  -7.576955  720  0  111  480  24  0  105  0
2.721517  -7.576956  720  0  111  480  24  0  105  0
2.721517  -7.577045  720  0  111  480  24  0  105  0
2.721517  -7.577048  720  0  111  480  24  0  105  0
2.721517  -7.577137  720  0  111  480  24  0  105  0
2.721517  -7.577144  720  0  111  480  24  0  105  0
2.721517  -7.577236  720  0  111  480  24  0  105  0
2.721517  -7.577248  720  0  111  480  24  0  105  0
2.721517  -7.577340  720  0  111  480  24  0  105  0
2.721517  -7.577363  720  0  111  480  24  0  105  0
2.721517  -7.577464  720  0  111  480  24  0  105  0
2.721517  -7.577486  720  0  111  480  24  0  105  0
2.721517  -7.577598  720  0  111  480  24  0  105  0
2.721517  -7.577619  720  0  111  480  24  0  105  0
2.721517  -7.577735  720  0  111  480  24  0  105  0
2.721517  -7.577747  720  0  111  480  24  0  105  0
2.721517  -7.577855  720  0  111  480  24  0  105  0
2.721517  -7.577859  720  0  111  480  24  0  105  0
2.721517  -7.577948  720  0  111  480  24  0  105  0
2.721517  -7.577950  720  0  111  480  24  0  105  0
2.721517  -7.578028  720  0  111  480  24  0  105  0
2.721517  -7.578031  720  0  111  480  24  0  105  0
2.721517  -7.578114  720  0  111  480  24  0  105  0
2.721517  -7.578120  720  0  111  480  24  0  105  0
2.721517  -7.578204  720  0  111  480  24  0  105  0
2.721517  -7.578216  720  0  111  480  24  0  105  0
2.721517  -7.578291  720  0  111  480  24  0  105  0
2.721517  -7.578299  720  0  111  480  24  0  105  0
2.721517  -7.578368  720  0  111  480  24  0  105  0
2.721517  -7.578374  720  0  111  480  24  0  105  0
2.721517  -7.578439  720  0  111  480  24  0  105  0
2.721517  -7.578444  720  0  111  480  24  0  105  0
2.721517  -7.578506  720  0  111  480  24  0  105  0
2.721517  -7.578511  720  0  111  480  24  0  105  0
2.721517  -7.578573  720  0  111  480  24  0  105  0
2.721517  -7.578578  720  0  111  480  24  0  105  0
2.721517  -7.578638  720  0  111  480  24  0  105  0
2.721517  -7.578641  720  0  111  480  24  0  105  0
2.721517  -7.578698  720  0  111  480  24  0  105  0
2.721517  -7.578700  720  0  111  480  24  0  105  0
2.721517  -7.578752  720  0  111  480  24  0  105  0
2.721517  -7.578752  720  0  111  480  24  0  105  0
2.721517  -7.578799  720  0  111  480  24  0  105  0
2.721517  -7.578800  720  0  111  480  24  0  105  0
2.721517  -7.578846  720  0  111  480  24  0  105  0
2.721517  -7.578849  720  0  111  480  24  0  105  0
2.721517  -7.578893  720  0  111  480  24  0  105  0
2.721517  -7.578894  720  0  111  480  24  0  105  0
2.721517  -7.578936  720  0  111  480  24  0  105  0
2.721517  -7.578937  720  0  111  480  24  0  105  0
2.721517  -7.578974  720  0  111  480  24  0  105  0
2.721517  -7.578974  720  0  111  480  24  0  105  0
2.721517  -7.579006  720  0  111  480  24  0  105  0
2.721517  -7.579006  720  0  111  480  24  0  105  0
2.721517  -7.579037  720  0  111  480  24  0  105  0
2.721517  -7.579038  720  0  111  480  24  0  105  0
2.721517  -7.579066  720  0  111  480  24  0  105  0
2.721517  -7.579067  720  0  111  480  24  0  105  0
2.721517  -7.579092  720  0  111  480  24  0  105  0
2.721517  -7.579092  720  0  111  480  24  0  105  0
2.721517  -7.579116  720  0  111  480  24  0  105  0
2.721517  -7.579116  720  0  111  480  24  0  105  0
2.721517  -7.579138  720  0  111  480  24  0  105  0
2.721517  -7.579138  720  0  111  480  24  0  105  0
2.721517  -7.579159  720  0  111  480  24  0  105  0
2.721517  -7.579159  720  0  111  480  24  0  105  0
2.721517  -7.579178  720  0  111  480  24  0  105  0
2.721517  -7.579178  720  0  111  480  24  0  105  0
2.721517  -7.579195  720  0  111  480  24  0  105  0
2.721517  -7.579195  720  0  111  480  24  0  105  0
2.721517  -7.579211  720  0  111  480  24  0  105  0
2.721517  -7.579211  720  0  111  480  24  0  105  0
2.721517  -7.579224  720  0  111  480  24  0  105  0
2.721517  -7.579224  720  0  111  480  24  0  105  0
2.721517  -7.579237  720  0  111  480  24  0  105  0
2.721517  -7.579237  720  0  111  480  24  0  105  0
2.721517  -7.579249  720  0  111  480  24  0  105  0
2.721517  -7.579249  720  0  111  480  24  0  105  0
2.721517  -7.579260  720  0  111  480  24  0  105  0
2.721517  -7.579260  720  0  111  480  24  0  105  0
2.721517  -7.579269  720  0  111  480  24  0  105  0
2.721517  -7.579269  720  0  111  480  24  0  105  0
2.721517  -7.579278  720  0  111  480  24  0  105  0
2.721517  -7.579278  720  0  111  480  24  0  105  0
2.721517  -7.579287  720  0  111  480  24  0  105  0
2.721517  -7.579287  720  0  111  480  24  0  105  0
2.721517  -7.579295  720  0  111  480  24  0  105  0
2.721517  -7.579295  720  0  111  480  24  0  105  0
2.721517  -7.579302  720  0  111  480  24  0  105  0
2.721517  -7.579302  720  0  111  480  24  0  105  0
2.721517  -7.579308  720  0  111  480  24  0  105  0
2.721517  -7.579308  720  0  111  480  24  0  105  0
2.721517  -7.579315  720  0  111  480  24  0  105  0
2.721517  -7.579315  720  0  111  480  24  0  105  0
2.721517  -7.579321  720  0  111  480  24  0  105  0
2.721517  -7.579321  720  0  111  480  24  0  105  0
2.721517  -7.579327  720  0  111  480  24  0  105  0
2.721517  -7.579327  720  0  111  480  24  0  105  0
2.721517  -7.579332  720  0  111  480  24  0  105  0
2.721517  -7.579332  720  0  111  480  24  0  105  0
2.721517  -7.579338  720  0  111  480  24  0  105  0
2.721517  -7.579338  720  0  111  480  24  0  105  0
2.721517  -7.579342  720  0  111  480  24  0  105  0
2.721517  -7.579342  720  0  111  480  24  0  105  0
2.721517  -7.579346  720  0  111  480  24  0  105  0
2.721517  -7.579346  720  0  111  480  24  0  105  0
2.721517  -7.579350  720  0  111  480  24  0  105  0
2.721517  -7.579350  720  0  111  480  24  0  105  0
2.721517  -7.579354  720  0  111  480  24  0  105  0
2.721517  -7.579354  720  0  111  480  24  0  105  0
2.721517  -7.579357  720  0  111  480  24  0  105  0
2.721517  -7.579357  720  0  111  480  24  0  105  0
2.721517  -7.579359  720  0  111  480  24  0  105  0
2.721517  -7.579359  720  0  111  480  24  0  105  0
2.721517  -7.579362  720  0  111  480  24  0  105  0
2.721517  -7.579362  720  0  111  480  24  0  105  0
2.721517  -7.579364  720  0  111  480  24  0  105  0
2.721517  -7.579364  720  0  111  480  24  0  105  0
2.721517  -7.579365  720  0  111  480  24  0  105  0
2.721517  -7.579365  720  0  111  480  24  0  105  0
2.721517  -7.579367  720  0  111  480  24  0  105  0
2.721517  -7.579367  720  0  111  480  24  0  105  0
2.721517  -7.579369  720  0  111  480  24  0  105  0
2.721517  -7.579369  720  0  111  480  24  0  105  0
2.721517  -7.579370  720  0  111  480  24  0  105  0
2.721517  -7.579370  720  0  111  480  24  0  105  0
2.721517  -7.579372  720  0  111  480  24  0  105  0
2.899950  -7.466323  720  0  111  480  24  0  105  0
2.899950  -7.387701  720  0  111  480  24  0  105  0
2.899950  -7.535101  720  0  111  480  24  0  105  0
2.899950  -7.546096  720  0  111  480  24  0  105  0
2.899950  -7.555611  720  0  111  480  24  0  105  0
2.899950  -7.567796  720  0  111  480  24  0  105  0
2.899950  -7.567986  720  0  111  480  24  0  105  0
2.899950  -7.576673  720  0  111  480  24  0  105  0
2.899950  -7.576699  720  0  111  480  24  0  105  0
2.899950  -7.582483  720  0  111  480  24  0  105  0
2.899950  -7.582483  720  0  111  480  24  0  105  0
2.899950  -7.586568  720  0  111  480  24  0  105  0
2.899950  -7.586573  720  0  111  480  24  0  105  0
2.899950  -7.589571  720  0  111  480  24  0  105  0
2.899950  -7.589577  720  0  111  480  24  0  105  0
2.899950  -7.591994  720  0  111  480  24  0  105  0
2.899950  -7.592000  720  0  111  480  24  0  105  0
2.899950  -7.593977  720  0  111  480  24  0  105  0
2.899950  -7.593980  720  0  111  480  24  0  105  0
2.899950  -7.595519  720  0  111  480  24  0  105  0
2.899950  -7.595519  720  0  111  480  24  0  105  0
2.899950  -7.596728  720  0  111  480  24  0  105  0
2.899950  -7.596729  720  0  111  480  24  0  105  0
2.899950  -7.597785  720  0  111  480  24  0  105  0
2.899950  -7.597793  720  0  111  480  24  0  105  0
2.899950  -7.598728  720  0  111  480  24  0  105  0
2.899950  -7.598733  720  0  111  480  24  0  105  0
2.899950  -7.599498  720  0  111  480  24  0  105  0
2.899950  -7.599498  720  0  111  480  24  0  105  0
2.899950  -7.600181  720  0  111  480  24  0  105  0
2.899950  -7.600182  720  0  111  480  24  0  105  0
2.899950  -7.600793  720  0  111  480  24  0  105  0
2.899950  -7.600799  720  0  111  480  24  0  105  0
2.899950  -7.601318  720  0  111  480  24  0  105  0
2.899950  -7.601318  720  0  111  480  24  0  105  0
2.899950  -7.601779  720  0  111  480  24  0  105  0
2.899950  -7.601780  720  0  111  480  24  0  105  0
2.899950  -7.602163  720  0  111  480  24  0  105  0
2.899950  -7.602163  720  0  111  480  24  0  105  0
2.899950  -7.602492  720  0  111  480  24  0  105  0
2.899950  -7.602492  720  0  111  480  24  0  105  0
2.899950  -7.602774  720  0  111  480  24  0  105  0
2.899950  -7.602774  720  0  111  480  24  0  105  0
2.899950  -7.603029  720  0  111  480  24  0  105  0
2.899950  -7.603029  720  0  111  480  24  0  105  0
2.899950  -7.603245  720  0  111  480  24  0  105  0
2.899950  -7.603245  720  0  111  480  24  0  105  0
2.899950  -7.603438  720  0  111  480  24  0  105  0
2.899950  -7.603439  720  0  111  480  24  0  105  0
2.899950  -7.603632  720  0  111  480  24  0  105  0
2.899950  -7.603637  720  0  111  480  24  0  105  0
2.899950  -7.603813  720  0  111  480  24  0  105  0
2.899950  -7.603814  720  0  111  480  24  0  105  0
2.899950  -7.603964  720  0  111  480  24  0  105  0
2.899950  -7.603965  720  0  111  480  24  0  105  0
2.899950  -7.604103  720  0  111  480  24  0  105  0
2.899950  -7.604103  720  0  111  480  24  0  105  0
2.899950  -7.604216  720  0  111  480  24  0  105  0
2.899950  -7.604216  720  0  111  480  24  0  105  0
2.899950  -7.604312  720  0  111  480  24  0  105  0
2.899950  -7.604312  720  0  111  480  24  0  105  0
2.899950  -7.604399  720  0  111  480  24  0  105  0
2.899950  -7.604399  720  0  111  480  24  0  105  0
2.899950  -7.604478  720  0  111  480  24  0  105  0
2.899950  -7.604478  720  0  111  480  24  0  105  0
2.899950  -7.604548  720  0  111  480  24  0  105  0
2.899950  -7.604548  720  0  111  480  24  0  105  0
2.899950  -7.604612  720  0  111  480  24  0  105  0
2.899950  -7.604612  720  0  111  480  24  0  105  0
2.899950  -7.604670  720  0  111  480  24  0  105  0
